_id,detail,discount,link,oldprice,press,price,title
p23257021,《兄弟》之后七年 余华长篇小说 比《活着》更绝望 比《兄弟》更荒诞 我们仿佛行走在这样的现实里，一边是灯红酒绿，一边是断壁残垣。或者说我们置身在一个奇怪的剧院里，同一个舞台上，半边正在演出喜剧，半边正在演出悲剧 余华, (5.97折) ,http://product.dangdang.com/23257021.html,¥29.50,新星出版社,¥17.60, 第七天（余华作品，比《活着》更绝望，比《兄弟》更荒诞）
p24175371,◆ 2017豆瓣阅读Top100，作家榜版徐淳刚译《月亮与六便士》荣获第1名，刘慈欣《三体》第2名，余华《活着》第3名。 ◆ 《月亮与六便士》：毛姆经典代表作，村上春树读了两遍，强烈推荐！ ◆ 出版90多年来，本书以62种文字风靡美国、英国、德国、意大利、法国、加拿大等110个国家，总销量突破6000万册！ ◆ 2017全新未删减中译本，由水沫诗歌奖、波比文化小说奖得主徐淳刚，译自英国Vintage Books出版社1999定版，特有7000字精彩导读，为您解析毛姆传奇人生。 ◆ 流畅、好读、精准的诗意译文，美轮美奂的全彩插图，完美呈现出毛姆刻薄犀利却又情意绵绵的文学特色，读者好评如潮！ ◆ 人世漫长得转瞬即逝，有人见尘埃，有人见星辰。你一生真正的抉择只有一次，你应该被梦想照亮，还是被金钱照亮？ 给孩子，读作家榜经典！推荐您购买作家榜经典其他, (5折) ,http://product.dangdang.com/24175371.html,¥39.80,浙江文艺出版社,¥19.90, 月亮与六便士（2017全新未删节插图珍藏版，荣获波比小说奖诗人译本！）【作家榜出品】
p1097784759,, (4.2折) ,http://product.dangdang.com/1097784759.html,¥257.40,unknow,¥108.00, 路遥全集 平凡的世界 穆斯林的葬礼 白鹿原 四世同堂 矛盾文学奖 作品矛盾文学奖作品4册 激励千万青年的不朽经典 值得
p23653075,作 者：(日)川端康成|译者:郑民钦...★诺奖作家 川端康成 *不一样的小说 ★继《雪国》之后，创作黄金时期的超长篇巨著，著名翻译家叶渭渠力赞 ★洋洋洒洒60万字，直面美的残缺与毁灭，生存的艰难，人的欲望与孤独 ★上下两册精装，著名设计师精心设计，极具欣赏与文学价值, (7.51折) ,http://product.dangdang.com/23653075.html,¥79.00,南海出版公司,¥59.30, 东京人
p25228608,《刺杀骑士团长》是村上春树七年磨一剑的突破之作。 一幅藏匿于阁楼的惊世画作串起战争年代挥之不去的伤痛经历和现实生活中超脱想象的意外离奇。 夜半铃声与古庙洞口、神秘邻居免色涉与绘画班女学生秋川真理惠、 骑士团长 与 长面人 、现实世界与隐喻世界 村上春树用他擅长的层层剥开的写法，将读者步步引入奇妙之境。 村上春树说： 历史乃是之于国家的集体记忆。所以，将其作为过去的东西忘记或偷梁换柱是非常错误的。 人相信他人的力量。这一点以前没出现在我的结局里。这也是我*次让家庭生活出现在我的小说里。 村上春树 又名《骑士团长杀人事件》, (6.31折) ,http://product.dangdang.com/25228608.html,¥98.00,上海译文出版社,¥61.80, 刺杀骑士团长：村上春树暌违7年新长篇，林少华激赏翻译，书名又译骑士团长杀人事件
p24186515,, (7.78折) ,http://product.dangdang.com/24186515.html,¥35.00,上海译文出版社,¥27.20, 秒速五厘米
p23718322,◆我们终此一生，就是要摆脱他人的期待，找到真正的自己。 ◆就是她！征服欧美文坛的华裔作家！ ◆击败斯蒂芬金、村上春树等99位大牌作家，横扫欧美所有榜单 ◆ 即使我们熟知身边有这类故事，也从来没在美国小说中见过，起码，在伍绮诗之前，没有谁处理过这类故事。这部小说写的是成为 异类 的那种负担与压力，这种负担与压力，通常会摧毁一个人，而不是塑造一个人。 《纽约时报书评》 ◆感人至深，大师手笔。伍绮诗没有给她笔下角色任何俗套而轻松的未来，也没有给她的读者任何虚假的希望。她给的是真实的希望。 ◆关于爱与失去，以及我从未告诉你的秘密 推荐您购买读客其他畅销书：, (6.92折) ,http://product.dangdang.com/23718322.html,¥35.00,江苏文艺出版社,¥24.20, 无声告白（就是她！征服欧美文坛的华裔作家！）
p23598054,, (7.88折) ,http://product.dangdang.com/23598054.html,¥49.00,上海译文出版社,¥38.60, 不朽（米兰·昆德拉作品全新系列）
p22557281,村上春树《且听风吟》中 十全十美的文章和彻头彻尾的绝望 深受太宰治和三岛由纪夫之影响。 ――佐藤干夫 无论是喜欢他还是讨厌他，是肯定他还是否定他，太宰的作品总拥有着一种不可思议的魔力，在今后很长一段时间里，太宰笔下生动的描绘都会直逼读者的灵魂，让人无法逃脱。 ――奥野健男 想要在人的世界里好好地活下去，那种不能实现的焦虑以及想要认认真真活着的渴望才是他的本质。 ――日本明治大学教授 齐藤孝, (5折) ,http://product.dangdang.com/22557281.html,¥25.00,武汉出版社,¥12.50, 人间失格（太宰治绝望的告白，独家收录太宰治绝笔之作《Goodbye》）
p23700186,与卡夫卡、乔伊斯、普鲁斯特齐名的现代文学拓荒者罗伯特穆齐尔 二十世纪*重要的德语长篇小说， 剖析后工业文明时代的精神困境， 一个， 个性消失的世界×经历空白的世界×物质反射的世界 他能够盯着着一个女人的眼睛看； 他能够每时每刻对一切作深入思考； 他能够打击。 他有才华，有毅力， 没有偏见， 有勇气，有耐心， 大胆无畏、深谋远虑…… 这些个性他可能全部都有。 这些个性已经把他变成了现在的样子， 这些个性规定了他的道路， 可是这些个性却与他无关。 他发怒时，就是他心里的某种东西在笑。 他悲伤时，就是他在准备着什么。 他受到感动时，就是他在拒绝什么。 有一天，他觉得自己是一个没有个性的人。 在当代德语作品中，我从未如此有把握确信后世的判断。《没有个性的人》毫无疑义是*伟大的…, (7.88折) ,http://product.dangdang.com/23700186.html,¥140.00,上海译文出版社,¥110.20, 没有个性的人（Ⅰ、Ⅱ）
p22907202,由小说改编的电影获第25届奥斯卡三项大奖。 美国电影协会评选的 100名银幕英雄与恶人 中，派克主演的芬奇律师名列英雄**位。 成长总是个让人烦恼的命题。成长有时会很缓慢，如小溪般唱着叮咚的歌曲趟过，有时却如此突如其来，如暴雨般劈头盖脸 三个孩子因为小镇上的几桩冤案经历了猝不及防的成长 痛苦与迷惑，悲伤与愤怒，也有温情与感动。这是爱与真知的成长经典。 《杀死一只知更鸟》获1960年普利策奖。 美国图书馆借阅率*的书之一，英国青少年*喜爱的小说之一。 美国中学推荐课外读物。 由小说改编的电影获第25届奥斯卡三项大奖。 美国电影协会评选的 100名银幕英雄与恶人 中，派克主演的芬奇律师名列英雄**位。 由小说改编的电影获第25届奥斯卡三项大奖。 美国电影协会评选的 100名银, (6折) ,http://product.dangdang.com/22907202.html,¥32.00,译林出版社,¥19.20, 杀死一只知更鸟（纪念版）
p25211247,《绿房子》的魅力在于略萨用一间妓院的兴衰呈现一部立体的人性史诗。这间妓院何以兴建？如何兴盛？如何衰败？如何坍塌？ 外地人安塞尔莫对人性欲求有一种敏锐的洞察力，他来到皮乌拉，寻找快的发财致富之路，他了解八卦丑闻，参与角斗纷争，他是看客，也是推波助澜者，他获得利益，也被其他既得利益者侵害。外地人的暴利盈利模式获得了本地人的认可，形成一种魔性循环。这种循环席卷了从教会牧师到不法商贩的各个行业中人，圣玛丽亚德聂瓦镇传教所派往亚马孙布道的那些修女，与军队串通一气，合谋拐骗了土著姑娘，再把她们贩售给有钱有势者们驱使玩弄。 安塞尔莫的妓院 其实原本就在此地原始地存在，可是当一个外地人真的大兴土木盖了间 真实可感的妓院 之后，反而触动了不可告人的痛点，无形的压抑找到了宣泄的出口， 绿房子 被大火焚, (5折) ,http://product.dangdang.com/25211247.html,¥58.00,人民文学出版社,¥29.00, 略萨作品系列：绿房子（2017年新版）
p25172573,《秘密》中的故事给人非常奇妙的感觉，这是一个只有两个人的三口之家，在别人看来平凡无奇，但他们必须保守这个秘密，对这个家之外的任何人都不能说起哪怕只言片语。 《秘密》在日本读者票选东野圭吾作品中位居第2名，仅次于《白夜行》。《秘密》日文版销量突破200万册，在东野作品序列中能达到这一规模的还有《白夜行》《嫌疑人X的献身》《黎明之街》等，均为一时之选。 《秘密》是东野圭吾作品走向西方世界的起点。2004年，《秘密》率先被翻译为英文，此后《嫌疑人X的献身》《白夜行》《恶意》等作品相继推出英文版。至今，《秘密》已被译为7种语言在11个国家和地区发行。 《秘密》不是推理小说，却获得第52届日本推理作家协会奖，并领衔《书的杂志》年度推理小说排行，足见故事的悬念和结局的意外令人印象深刻。 在东野圭吾创作生涯, (6.32折) ,http://product.dangdang.com/25172573.html,¥45.00,南海出版公司,¥28.40, 秘密 （东野圭吾创作生涯里程碑）
p410261910,, (7.63折) ,http://product.dangdang.com/410261910.html,¥77.00,unknow,¥58.70, 全3册 卡尔维诺经典：树上的男爵+看不见的城市+不存在的骑士
p20605371,本书看点 四大名著的魅力无需赘言，而人文版 权威定本四大名著 ，除了版本优势，其校点、注释更是**的看点。目前市场上四大名著的版本，很多都是没有注释的白文本，对于一般读者阅读古典小说，注释无疑是不可缺少的辅助工具。人文版四大名著的注释都是由杰出的古典小说研究专家完成，这些注释精准到位、简练流畅，严格依据四大名著原著，并且已经形成了独特的 人文社风格 ，这也是几十年来无数读者成为人文版四大名著忠实读者的重要原因。 中国四大名著《红楼梦》、《水浒传》、《三国演义》、《西游记》是中国乃至全人类共同拥有的宝贵文化遗产，在整个华人世界中有着深远的影响。这四部杰出的古典小说各自问世后便广为流布，到今天，市场上已经有不计其数的版本。读名著，*重要的就是选择好的版本，人民文学出版社是新中国成, (7.25折) ,http://product.dangdang.com/20605371.html,¥197.00,人民文学出版社,¥142.80, 权威定本四大名著： 红楼梦 三国演义 水浒传 西游记 当当网全国独家（腰封版本随/机派发）
p24210237,东野圭吾出道25周年珍藏作品，案件可以破解，解不开的是人生的迷局。如果《秘密》《新参者》让您意犹未尽，请一定别错过《那时的某人》。本书特别收录作者后记，追忆名作背后不为人知的创意来源。书中《REIKO和玲子》《再生魔术的女人》《二十年后的约定》被改编为剧集收入日本富士电视台推理悬疑剧《东野圭吾 悬疑故事》。, (6.01折) ,http://product.dangdang.com/24210237.html,¥39.80,译林出版社,¥23.90, 那时的某人（东野圭吾中短篇小说集）
